title,artists,is_hit,spotify_popularity,total_plays,spotify_streams,days_since_release,release_year,sentiment_score,sentiment_confidence,sentiment_neutral,sentiment_positive,sentiment_negative,genre_v-pop,genre_vinahouse,genre_vietnamese_hip_hop,genre_vietnamese_lo-fi,genre_vietnam_indie,genre_bolero,genre_hip_hop,genre_indie,genre_lo-fi,genre_unknown,file_name,duration_sec,tempo_bpm,musical_key,rms_energy,spectral_centroid_mean,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,zero_crossing_rate,spectral_rolloff,spectral_contrast_band1_mean,spectral_contrast_band2_mean,spectral_contrast_band3_mean,spectral_contrast_band4_mean,spectral_contrast_band5_mean,spectral_contrast_band6_mean,spectral_contrast_band7_mean,spectral_flatness_mean,beat_strength_mean,onset_rate,tempo_stability,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean,tonnetz1_mean,tonnetz2_mean,tonnetz3_mean,tonnetz4_mean,tonnetz5_mean,tonnetz6_mean,harmonic_percussive_ratio,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count
NHƯỜNG LẠI NỖI ĐAU,Ngân Ngân,0.0,0.0,323000.0,6861.0,-0.8114411186845997,0.6862218904866516,-0.3274774879658381,0.8825910202190893,1,0,0,1,1,0,0,0,1,0,0,0,0,NHƯỜNG LẠI NỖI ĐAU.mp3,-0.520469247808256,-0.8719105127172818,E:maj,-0.21608077051174626,0.0645893700211256,0.8578532853511945,-0.4275924605639512,-0.48963623562898945,0.40535758169149955,0.9266701388144243,-0.1068832592711529,1.495954508283233,-0.3657940129641517,-0.026490128007039232,-0.30974025470289634,0.05430852663716194,-1.5440219483594237,0.3305882495865353,-1.3446019274077348,-0.5818703754664034,0.5384463308065,0.35441766043414397,-0.6960874914051969,-0.8460243502706718,-0.10372956669183277,0.4885113068727891,-0.6019341186623233,-0.2801374305924056,0.14565223668719737,0.4887655323504692,-0.27388456269986927,-0.10498910387333787,0.3332090306495682,-1.7655807574812947,0.36751731974144686,0.39861801392402196,1.054305720040579,1.372869244565796,0.6902418497844397,2.3966002123436527,-0.7533926543825062,-0.49958409300895157,-0.15706716322873088,-0.1599947188872632,-0.5421248663480348,0.8734124039979335,-1.1326033032061085,0.29222902525079103,-0.11834863061282147,-1.259788677018304,0.17089941612157825,-1.3592838937467255,-0.11841299076550038,-1.5950359917393173,-1.205580938363621,0.1097287514482939,-0.37371605360807353,-1.6929528960418465,0.1358429237769378,0.719928281150597,0.39229515709917867,-1.2452387659880286,-0.14213540589457999,-0.36982668578360595,-1.0350437564981836,-0.367807848515032,-0.3071241692623607,0.1547107144154671
quên rồi khổ đau năm ấy,vicky nhung,0.0,32.0,246000.0,210775.0,-0.562280309109068,0.6862218904866516,-3.0294821697325007,0.5607698509518314,0,0,1,1,1,0,1,0,0,0,0,1,0,quên rồi khổ đau năm ấy.mp3,1.2299562781792381,0.9318220386573484,C#:min,-1.070062565776358,0.16784006802065246,1.5532244733560883,0.16306055881302903,0.15204223176901935,-0.8785633971411435,0.5070467602475099,-0.6391974546282456,0.7532472754535241,-0.8843505934017823,-0.2577312905918023,-0.19607261685738614,-0.382170429457023,-1.6630669660021289,-0.8199938963660801,-1.404448350454307,-0.23658321545116778,-0.37658744984286696,-0.03591141755049685,-1.5866987358077862,0.9561590860951957,-0.3872679599250475,1.6910767344104463,-1.0592484623360845,0.7883438749136307,-0.43450047019896026,0.6234443081344395,0.1539899158983079,-0.010481234861562178,0.30109107822873543,0.29164738474086094,0.4112858816685376,0.3210243570211998,0.10110389575351511,0.28460875615367665,0.7306738628539169,1.898622078375443,0.7667442084327728,-1.2603970680391536,-1.198424487351945,0.2774414771104614,-0.5843330975413001,1.1065827519525986,-0.18427660011360822,-0.39755372435135883,0.6249411127220209,-0.20608235307834968,0.6103793713601133,-0.3625334843816867,0.28657471887480995,-0.23514104252338672,-0.8685812927324745,-0.3047384613156617,0.0548376895557403,-0.8275297326529396,-1.7662721198413394,-0.30677052157216245,1.165351693484603,-1.5264320797203936,1.4365410160908778,-0.3206036560936236,-0.7263783171144294,-0.9217995100485061,0.294905202748946,-0.26845863573624834
từ thích thích thành thương thương,AMEE,1.0,57.0,40400000.0,27520993.0,1.198530233560872,-1.3819574057357955,0.584718573980321,0.5713793400485541,0,1,0,1,0,1,0,1,0,1,1,0,0,từ thích thích thành thương thương.mp3,-1.3495969975287057,-0.3422657042199094,C#:maj,-0.8601052635877742,0.751698504411257,-0.4110866400485747,-0.6759634175587611,0.15213650613431692,0.2755776441000328,-0.010001832454526497,0.15744823956650053,0.33312022275295095,0.6296998093058532,0.008044815815814226,1.443017891520288,-0.7437236418939321,-0.4581653412870209,-0.8429753817627936,-0.45082889434685824,0.013063700459432706,-0.4753605565633087,-0.22525157027427792,0.5533398876940494,0.46450214345660756,-0.37052112468230997,0.30809998765116775,-0.19983729636093556,-0.21889317309152997,0.4966978651286725,0.07994950001790496,0.20910615068114588,0.8971916380317138,0.656750329061672,0.5084630958083918,0.24350639428136248,0.1270402147641455,-0.3719135508851777,0.014589236472472275,-0.23969445081355492,-0.21586969047419022,0.35848281366399526,-0.0035079668918280385,0.7826943243946569,-0.6265933279514884,0.09451595415038613,2.47888740397745,-0.34691233904976215,0.22930965282086502,-0.8986870838958171,0.6569750476785361,-0.7465295620554163,-1.205678937522867,0.5137916606206824,-1.0418035500678087,-0.6636490757946153,-1.4476981845365982,-1.4400620895025422,-0.38029356639811296,-1.6004914509021315,0.5669349866561957,-0.23404991982623818,-1.0156932037575264,-0.8919216778974027,-0.4542090223950042,0.1890583939000216,-0.5382668212945625,0.027336592966143016,-1.1147973360396792
TADIDA,EM XINH SAY HI,0.0,44.0,455000.0,516098.0,-0.7068825646662962,0.6862218904866516,0.6363692618797833,-0.24731956858188758,0,1,0,1,0,0,0,0,0,0,0,0,0,TADIDA.mp3,0.7030979168277481,-0.13400136163420354,A#:min,1.330252919452859,0.4146767327577732,-0.021584790709312473,-0.6432670945999122,0.6417739908986464,0.06144413204900985,0.28820061974748484,-0.3639123627452332,1.0613156409131417,-0.14876209470057766,1.126276463981063,-0.7919193256371759,-0.6561487041009083,-1.0325376685479783,0.005786283843339183,-0.14896709929196364,0.31903178426871875,-0.8422070950243128,0.0365602178324879,-0.9054171205830874,0.528268605219759,-0.20193631657208452,-0.08236908588018556,-0.8127360521067124,0.17976037459744731,-0.038654078720432465,0.9892429956411265,-0.13441036085390815,-0.40207870531936446,0.5649132289169776,-0.6663755246272987,-0.5078539188003343,-1.3213747140885221,-1.769465097772224,-1.2455018553731405,-1.4728708494326368,-1.3267439893263555,0.19000491213691376,0.70843051295442,1.1128807930190907,-0.05306587097669989,0.9246111676179406,1.1600176233588761,0.17764518512459185,0.7781064012374398,0.03910838666683354,1.155858756846207,0.25832911543958925,-0.34795783160132093,-0.056016628524405705,0.383875373693857,1.5143249853283018,0.10857424667736379,-0.7050598190694455,0.1837444673630486,-0.5883568405364429,-0.6671266284391407,0.7195745666638108,0.5107847850753134,-1.141301864649293,0.663856937706023,-0.6565224545170529,1.251552392890508,1.1645031845430556,1.2549510248099272
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,1.0,57.0,540000.0,20912682.0,1.601191899035615,-1.795593264980285,-0.3831704036139541,0.3644943026624598,1,0,0,1,0,0,1,1,0,0,1,1,0,Có Chàng Trai Viết Lên Cây.mp3,1.4666199271285703,-1.291706089537096,G:min,-0.4052182272271198,-1.661180041409668,-1.0114541331827607,-1.335278715149324,0.3396246501198882,-1.3670152749306257,-0.340539490316997,-1.5281880235248364,0.9775363873871451,-0.7135623846996061,-1.161208739775181,1.5211552769335306,1.8685393431653263,0.36376320483595365,-0.6576428732453445,-0.13955114896146117,0.7367517506279649,-1.162782178104585,0.70543862187836,-0.8137924461158088,-0.11790963499482944,-1.3644974841018827,-0.20865111931510438,-1.1629714037174288,-0.008017005034894996,-1.1556308246266824,-0.6878284266211715,-0.9674157484989289,-0.6819695774497346,-1.796752137330619,-0.7520933638865559,0.33833827845672143,1.1680884448770006,0.07243617171480707,0.2764263464663662,-0.17904643120933794,-0.024339638947955197,-0.28818513878233354,-1.398060229473954,-1.7445021085385082,0.3066038901769728,-0.855169247698087,-1.791044592942354,-0.12471985064403111,0.0731763953095674,-1.7010232087105301,-1.1593269689936934,-1.1102371112183422,1.1701524656768145,-1.1567826416455989,-1.4224878617832912,1.0133795661468679,-1.2699044498133414,-0.6078498413670035,1.454645616395709,2.2361468874052446,-0.825177552503605,2.1133334315338823,-0.8664885883076998,0.6998107239488011,-0.025265477953729628,0.011169627518331745,0.2074911846158835,-0.485503242450896,1.4242187648706135
The One For Me,KayC,1.0,52.0,0.0,3078833.0,-0.5389214832113619,0.6862218904866516,2.003540513757729,-1.4974710338123898,0,1,0,1,0,1,0,1,0,1,1,0,0,The One For Me.mp3,0.05468781741044476,-0.8719105127172818,F#:min,-0.0737368368245709,1.913126544969865,1.0124393254884592,-0.828364611794729,1.1896258962342343,-1.5623283265484567,1.252120181187739,-0.7471359860960526,0.15313937336058114,-1.7400943577938695,1.1991186196491441,-2.3192065356687293,-1.0767198093983341,-1.1793411056540544,1.618505208864412,-0.8060265341792608,0.48441956164314387,-1.0701692651413353,0.18584797880173673,-0.9764606126567885,0.18309549096241273,-0.9273017087402412,0.0031540076587613054,-0.78625471469641,0.9600912519768253,-1.4401377513395244,-0.020666314954576052,-1.2989992702953614,1.6211275908102047,2.0912070871643524,-0.2327441024922369,-1.5145308431233837,-1.379569956765638,-0.9309341696399946,-1.23731944568583,-0.6440145815083365,-0.11627406368055149,1.2262472766957764,-0.5085444171260095,0.5414042127075708,-2.133318003054749,-0.33460106298114634,1.5037010008128875,-0.46831648219928507,0.20950170224107317,2.0605786232129923,1.1741245219415908,3.0176104259160144,0.38867323583718316,1.1860241670294533,0.8670101375707301,-0.17978134135800242,0.7816505281296933,0.9320984639436303,-1.5077644428970873,-0.46869560581340586,-0.17780096753555966,1.3459196435892278,0.0516936606143091,-0.48192002462339795,0.49509226448322646,-0.5078756771296133,1.4433187372674798,0.8969345747602526,-0.7762618559183069
Thiên Lý Ơi,Jack - J97,1.0,55.0,47300000.0,8770736.0,-0.09510379115494623,0.2725860312421622,0.5838203011472867,1.4059924823240806,0,1,0,1,1,0,1,0,0,0,0,1,0,Thiên Lý Ơi.mp3,-0.34116030970123584,-1.1614387850570171,B:maj,0.1326618670218339,-0.7747257683772357,-0.0005270421962065019,0.6789964253544178,-0.4688487380808719,0.4568768996399121,-0.9983367032783065,0.22408259725910043,0.180216644913568,0.32472646370687724,-0.17979374106046586,-0.47660498118918765,0.9147924412844602,-0.8597992161920573,0.010173658328166415,-1.0978573731388228,-1.4139154551791455,0.4281578618922145,-1.6713263851075364,-0.8186041567343467,-0.9000201445055985,-0.5356738653230361,-0.4808682203062656,-1.0157771183496667,-1.1472047223360953,-0.4784670459724518,-1.9546922568729936,0.7903372696825898,-0.9084478941806563,-0.7892432062575739,0.004240511930412699,1.0386352692901473,0.5732037419553702,0.8034631347018774,0.6855468308318251,-0.3946838342465544,0.5349281115086487,-0.9549170094490506,-0.20470797206576835,0.6049016105199617,1.064826629906355,-0.9642071782806892,0.2273362315402154,-1.6102026210679112,-0.2915229300712987,-1.719547563684607,-1.200424940458307,0.5695788450117082,-1.4747679119296264,-0.8977788738523768,-2.1256214913540976,-0.6625105634782934,1.49167096225179,-0.7661124270167106,-1.8581700454160923,1.5431089029676552,-0.7442554793825993,-1.3625996079801421,0.7805008206961537,1.1093735207568984,-0.10964781456512791,0.283282580659273,0.05833958343379431,-0.4632058583023291,1.085683284749241
linh cảm,phùng khánh linh,0.0,55.0,16000.0,678863.0,-0.7669481169746833,0.6862218904866516,-1.0222915243177375,-0.3551827077319025,1,0,0,1,0,0,0,1,0,0,1,0,0,linh cảm.mp3,0.24244902869422652,-0.8719105127172818,E:maj,0.40565135363913535,-0.12469905847210076,0.17635804531388413,-1.8971105313255405,0.011856250571511389,-0.7429613027250197,1.1346067533170843,-1.3424333414639593,1.487854225144232,-1.4318290871074726,0.9238427415791758,-1.9281327898628435,0.3130446975440648,-1.9420866065060673,-0.15751851633931532,-0.7867704916114768,-0.44564494194465726,-1.5129331914395603,0.39528356230642187,-1.2968639314911716,1.1244888319323325,-1.0661557155182975,0.2677926159717698,-1.2360703826282446,0.23536444600917833,-0.13738259485465795,1.2185276619915248,-0.9414821717897472,-0.5265566372970366,0.06728631580774362,0.6395609676166671,0.6009496500192555,-0.32558945050231297,-1.1101074448819237,-0.7709220935092095,-1.0079026991336384,-0.4840117626109203,-0.2429429702461645,-0.7643209419220302,-1.5794088742262913,-0.09194908839872584,-0.27832342139012545,-0.10055957027103195,-0.45915390535781136,-1.1059792509697826,-0.30011886379595254,-1.0691397538352354,-0.17998511047470578,-1.2964964663851481,-0.126654019740739,0.2965228829036188,1.0930754282893682,2.209772929770399,0.1929469871451851,-0.937069307879088,-0.0012689076765422054,-0.32067900288983525,-1.5544530549663058,-1.5264320797203936,0.4671070829013929,-1.1362995766704738,1.4310306486836024,-1.1987953408152432,-0.5969901631937305,-0.945529595978993
tạm bợ,miina,0.0,27.0,770000.0,151160.0,-0.6101102859472282,0.6862218904866516,0.8856399730467546,-0.17482139308761532,0,1,0,1,0,0,0,0,0,0,0,0,0,tạm bợ.mp3,-0.135085839867804,0.09468105375402183,B:maj,-0.853724328629384,-0.42528897449120145,-1.0560078958262797,0.3020804801343559,-1.6854122850635511,-0.5035081784365378,-1.159121087628894,0.4109022119771653,-1.192824281510093,-0.3419667456647199,-0.4160804537268074,-0.31884634831216613,0.37445694386517925,-0.30472781651045383,-1.9941388775436262,-0.15339938221780852,0.1285582693149139,-0.06917278069841591,-1.9781927867566738,-0.38522672472186387,-0.815055333894661,-0.4239042464066906,-1.4006930440665184,0.04819582433358285,-1.2084489798369709,-0.8705350598454443,-1.2904141022200415,0.7403014166696594,0.18534588110878358,-0.6610870253848818,1.3353881333682778,0.5717706087345301,0.6766619511591323,0.42361579118898945,0.6609996017698967,0.40047908945318045,1.20145269081995,-0.5478358451638253,-0.4185338884955627,-0.5888494683529907,-1.7250442201235463,-1.2139392128408433,-0.2244313176219476,-1.5884415010694117,-0.20530008637102984,-0.04077789415887333,-1.2255403674644596,-0.09372114048093479,-1.5454037677114008,-0.6505480045952109,-1.1776852024081792,-0.5429667702645425,0.6200198601994596,-0.30673600799602513,-1.6366701308704004,0.545931946942346,0.4076196551992158,0.30765393048763584,-0.057340481445179455,-0.22354328032040577,-0.186998289792243,-0.6727680039583032,-0.6448036792817691,-0.26252940096522687,-0.3530925057665914
Lặng Nghe Hạt Mưa Rơi,Shartnuss,0.0,36.0,84000.0,137884.0,-0.5177873073991517,0.6862218904866516,0.34128663622807165,0.2725453971575293,0,1,0,1,0,0,0,1,0,0,1,0,0,Lặng Nghe Hạt Mưa Rơi.mp3,-0.3204321159582251,0.9318220386573484,A#:maj,-0.5569904013496093,0.3274462927046159,0.24314435717702998,0.6340087069128902,-0.8967836507579324,-0.21334813017517731,0.02437890933043852,-0.2848791462582346,-0.3068593910453945,-0.6688078793444235,0.33594213357807395,-1.4969313557843562,-0.15273296906676465,-0.9477493726189797,-0.4057003914416897,-0.006752317948832896,0.585472091892193,-1.5649098262658736,-0.1764928893872781,0.04835288000568378,-0.09425433466333775,-0.8318240727513988,0.32349257381612057,0.4147394847256929,-0.07269361262291449,-0.05494526527936071,0.15136272928580538,-0.14409853074070877,0.2695799217174773,0.3351354547696932,0.4177030307103557,0.40399112134735493,0.07531111016226559,0.18710706786964176,-0.15724136696102117,1.0743459739444814,1.1937914887588967,-0.149704762045538,-0.4018351026410455,-0.30946091797846964,-0.5099436756854321,1.089926739791563,-0.8097860452998049,0.2658349872237741,-0.3625985174458445,-0.9762578203497653,1.1261768885662078,-1.5963462394264827,-1.5084040337304714,-1.950276002975742,-0.01406375101722808,3.3416372530242153,-0.18466996513891662,-1.1828112948509584,1.509717999520458,0.5484248893324094,-2.460056311026422,0.6631470822561156,0.5509552584656514,0.20982747976316915,0.5021241258675097,0.4164960860775251,0.8040975893442404,0.11652612956041067,-0.6069941158576206
Đứt Tơ Hồng,Dunghoangpham,0.0,14.0,530000.0,4359.0,-0.6089979609044802,0.6862218904866516,-0.10964632595506156,2.0991457699766363,1,0,0,1,1,0,1,0,0,0,0,1,0,Đứt Tơ Hồng.mp3,0.5421022372703792,-1.5265139267660777,G#:min,-0.577012629953021,0.5689157644241712,-0.5952865244105864,0.74802199604532,0.3988289515267712,-0.7194695769325116,0.012158142227621042,0.8352018092480807,0.20892542225780253,1.1756107196365817,-0.3148953112960217,2.724516669591339,-0.8465231637644709,-0.09222363396591515,-0.20762360465879032,0.3437161396229799,-0.8223623189270695,-0.7104279501616395,-1.7995494266449503,-0.9976078786525463,0.47259675105796334,0.04831515722803415,1.3685784941738206,0.8617234848948409,-2.6010740062753905,2.4916321710118425,0.7061715226097086,-0.4993117351878764,1.3110963712652688,0.3083505408734976,-0.3789686518168522,0.12679022914245816,0.8059847126638343,1.4484869255728234,2.0929212970490028,0.8721859085970906,-0.5836073894045645,0.9154532493603544,-1.3520367465090655,-1.1730255282269886,-0.3932940234193758,-1.621952114375743,-0.4964633902357239,-1.0787731642624523,1.351371794487875,-1.6466079159741787,-1.779221371918282,-0.8269648854279865,-1.561100624551795,0.7527815009026095,-1.4289584166566422,-0.2560616665515394,-0.481377691267988,-1.6457441764705139,-1.1137850866969627,1.4770459296309784,0.3633653964611658,-1.249744639164752,0.1836823588968479,0.25250627107266543,-0.8972162896048452,-0.10823516087485786,-0.41042259170991463,-0.730774468085132,-0.8608957259486499
Chưa Quên Người Yêu Cũ,Hà Nhi,1.0,51.0,0.0,11922726.0,0.5366968331258661,-0.5546856872468167,-0.5439612407270634,0.9232607284231937,1,0,0,1,1,0,1,1,0,0,1,1,0,Chưa Quên Người Yêu Cũ.mp3,1.9910633532866995,0.9318220386573484,E:maj,-0.4540773734309506,0.09161508435704747,0.1808134215782361,-0.8132879739859261,-1.1724890320707184,0.13279940290003012,-1.0113966646886137,-0.47595849160504966,-1.011326417960949,-0.46588421145551345,-0.6953007874285795,1.2656773526088483,-0.3247293059486089,-0.637557279230598,-0.5896521941171229,-0.4843148978870909,-0.14657787080279955,0.13509364411395108,-0.8532813811737816,-0.6186553415354542,-1.1125178786428391,0.09007886980868808,-0.0004585380738296495,-0.0512796154037324,-1.3207703172832905,0.12489569477627378,-0.3457064211705465,-0.6518413366983684,0.542091801072153,-0.21464639836008775,-1.150429205150159,0.7030762945157971,1.329741896757879,0.8751324447986499,0.6773644211445176,0.5015591221268746,1.2167750949420457,-0.3932256518184826,-0.9247922011093429,-1.3889166807891182,-0.22804034937578974,-1.6395388773729367,-1.650170841053077,-2.2263859136569994,-0.8240072485986336,0.2556117854263591,-1.1513356967644628,-0.1683278172323043,-1.4792527281697392,-0.15373168637366702,-0.44866935334396885,-1.3467564655874795,-0.3555366712365924,0.24629392612823245,-1.43574671111857,0.0024705059085527023,1.1877590163814111,-0.14940869321469535,1.124819164041907,0.22189603257562326,0.19975408634333247,-1.1178960586485598,-0.9431068816459475,1.320584873583024,0.49324619453683943
hello em có khỏe không,Dfoxie37,1.0,38.0,64000.0,490150.0,-0.7958685680861289,0.6862218904866516,-0.6248057957001351,-1.0341900099221613,1,0,0,1,0,1,0,1,0,1,1,0,0,hello em có khỏe không.mp3,-1.6540800764915797,1.664830852267821,D#:maj,-0.5970962137002636,-0.3051505934111533,-1.7099285683369545,0.6748791106114516,-0.10134369355956332,1.1367152581654811,-0.8247021560942842,-1.5219505608184518,-0.5221036638556077,-1.7936273300488423,-0.22161267388748349,1.260490176722788,0.23783863933530483,-0.8609824891391333,0.49373862872106955,-0.6851672978424733,0.9349889048326263,-1.250494936942794,1.2686126367950494,-1.3455066867357153,0.5941872802980945,-1.6356721644028043,0.4570978657198243,-1.229935102475758,-0.45756210023217336,-1.2970010308805113,1.1368289916260166,0.3434408965505716,-0.7211350006438036,-0.21833599031897022,0.3017318364184203,1.05322478993251,0.6313989846324862,0.09393696474383938,-0.7545572741345886,-1.3448361413792889,-0.9666674924570345,-0.48705397526088534,-1.0388326898719,-0.5634505092280342,0.4815783685760626,0.10389556108222317,-1.2445515899236075,0.4410692693169532,2.8276466994640965,-0.7030235844821285,-1.0759894157460046,-0.7033975770585311,2.04020681625867,-0.10546280237583941,-0.8509221813039547,0.9769471720245814,-0.7226691883924082,-1.5615745616305947,1.210753633986108,2.9553607669384987,0.4152060995543101,1.31770590138538,3.0300473305550755,-0.5601461896713951,-1.0448853786747923,0.4067487564127747,-1.0070289964382715,-0.730774468085132,-0.945529595978993
Đông Kiếm Em,Vũ.,1.0,59.0,11000.0,20974708.0,3.523289572904002,-3.4501367019582427,-1.3110862401382104,0.0868793379648803,1,0,0,1,0,0,1,1,0,0,1,1,0,Đông Kiếm Em.mp3,0.18066693666408576,0.6235091393392936,D:maj,-1.2907570181353112,-1.6792875410850907,-0.9717990678249222,-0.4868696831134201,-1.7171827461688371,-0.6529209704367305,-1.3214527364839155,-0.11121905651827346,-2.661751951805325,0.00713407193945374,-1.8290315860689408,-0.41693343462705407,1.6037647296285236,0.41070616437568686,0.6280031882660587,-0.5261564969908785,-0.38350800127382506,-1.2837109816903844,-0.8104942107255518,-0.4241651896433062,0.24817613607731379,-1.1180502296655463,1.2035597611171518,-0.7244824068363381,-0.5919061379673567,-1.1754059697569474,-1.842601116440633,0.28365779944421393,-1.2013371458928264,-1.775452634488338,-0.5403198786578038,1.629510855305849,2.170339846538446,1.5058223736502396,0.7510061083303,1.1417326623936124,0.6115401321191438,-0.9935695577853861,-1.6000748095676267,-1.566709394663813,-0.684918154084522,-1.5727091779835998,0.6499574872080458,1.6665639218640245,-1.108309598096817,-1.4787309490216052,-1.7050167012182849,-0.3338613812744049,-1.511767645910556,-1.1461870329631487,1.088087429076888,-1.185087716669835,-0.40287136684473207,1.6896249975029023,-0.7857715520418666,-0.933629361560206,-2.580175013315415,-1.9268744520570944,0.8091940159749663,3.4447482040832207,-0.890184428220562,-0.6199699682742402,-0.9217995100485061,-0.5300980107480299,-0.3530925057665914
bạn đời,karik,1.0,58.0,1900000.0,39186127.0,0.06173403987250895,-0.14104982800232727,-0.06338527505380386,0.624426785532168,1,0,0,1,0,1,0,1,0,1,1,0,0,bạn đời.mp3,1.3013981109828208,0.3458233492250193,F:maj,0.6631384405818851,0.21834047504956297,-0.38012066670877565,0.5447598549844777,-0.19526452998728172,0.3003556603538028,-0.840673072758696,0.12329432791812449,-0.14222042067247614,0.13724349206135047,0.4982720023679207,-0.9872881543335409,-0.42744122952180824,-0.7452157194973433,1.3847299091925467,0.020774491801149635,1.039450201419417,-0.7026577057633618,0.5193698183514704,-0.14698639728973575,0.8874977675001655,-0.05075994707221086,0.740172237309479,-0.0005193488429938378,0.4828647171578243,-0.2826783882311204,0.32008429834970115,-0.043731453681714605,-0.8282439188571494,0.5546171994387977,0.5034208699696112,-0.43490631558851806,-0.9851355341762957,-1.841134407868994,-1.5891630622401274,-1.1089827318073349,-0.3001429131457332,-0.40483125157341293,0.9401770776183304,0.6430000492073966,0.5010199772870703,1.977472045716618,0.43136028600054777,-0.7076888021827782,-0.801868950891808,0.9410129194672107,2.3819482388738464,0.21636285976694344,0.8719121857093225,0.1488318060029603,0.3763263930082811,0.03425897411042833,0.1212737991575963,-0.35830471567963756,0.8524805481635678,-2.1352275935707037,0.1800263245463873,1.1089242090769078,-2.088818707185124,-0.6208180960830955,3.019530501440892,-0.5411790534841763,1.6776998248393342,2.5469410017542042,4.217136475871936
em thua cô ta,min quỳnh anh,1.0,0.0,6500000.0,409523.0,-0.7936439180006332,0.6862218904866516,0.9570526632729677,-0.04927577210972905,0,1,0,1,1,0,0,0,0,0,0,0,0,em thua cô ta.mp3,0.25412121546213545,-1.4129894419840656,D#:min,-1.273270802143567,0.09608774520501884,-1.0133604135744736,-0.8373863749815218,-1.6719546194173207,0.54434465100568,-0.696882373134773,0.5208945421409777,-1.6439785671529894,1.699418704380336,-1.5634661829202314,0.8064791195854265,-0.4191602704800297,1.2740880594806487,0.2647412979498648,0.6878224685931024,1.7851630561293572,0.9847453682949313,-0.26732908296021923,-0.07173771274268992,-0.155544798807251,0.43622148170240865,0.8226914205381735,0.28484983568545585,-1.5758959715985104,0.6170661802764137,0.891309462366649,0.3325121683246071,1.3168292810371545,-0.2330508231461362,0.7757010652637213,1.0678143105748727,1.452598520187347,2.1795138885598937,2.0683740679870772,2.273829028338998,0.45831609089815356,1.310633756269761,-0.37373226791027286,-0.22056456104112232,1.8133285652802333,-0.7766150396439536,-0.2972970513577805,-0.825656979016749,1.1136763875303772,-0.7203901672703258,-1.2472309635152279,1.127963191322738,-0.28292799611968705,1.350844746534231,-0.6686682190379024,0.5386199302408268,0.8728564050331816,-1.534901092139071,-1.5549693427183007,2.118978595072271,0.05864321486487879,-2.130013395924797,1.652773957172062,-0.9055262283405326,-0.3487311016307564,-1.3258390914965628,-0.3891152201124733,-0.5078006265994629,-0.18382476570590522
BAY KHÔNG CẦN CÁNH,RHYDER,0.0,37.0,66000.0,344440.0,-0.6479293374006571,0.6862218904866516,1.339716890145507,-1.2340020545771069,0,1,0,1,0,1,0,0,0,1,0,0,0,BAY KHÔNG CẦN CÁNH.mp3,-1.2988833584681343,-0.5333788656514976,C#:maj,1.5496180103621473,2.0306355436120147,0.6290996383456638,0.14059697396537518,0.7327487534108155,0.8231988831075333,-1.048740811371901,2.540463259879019,-0.3847709483046232,1.2803252890840835,1.9684641867132289,-0.7659771049160604,-1.6718100825409667,-0.394035827138939,-0.6245422674012243,-0.32589789570498745,-1.0982636923042755,-0.40931347917795396,-0.8896297055836857,-0.10372143626591027,-0.36440472105776467,0.7885252749570372,0.2042196644384571,-0.14094909455545093,-0.13738877345464826,1.380641945467608,0.10556226510410474,0.8140851007465784,2.0046081692147433,1.9795615582138577,-0.4949398461087858,-0.4932643981579715,-0.9722032580258257,-0.18557334463357036,-0.16542377664832872,-0.037534385466164166,0.3127532517382167,0.8951926260593742,0.22416572317341907,-0.9571343756648589,-1.5500697417244567,0.38293886730436694,1.1660897678368622,-0.07890696643666392,0.43671054712691654,-0.47841578042144384,0.7209052255123795,-0.0972183284536555,-0.6035923572877424,0.6727257908574316,0.10671993995199006,0.4122450631291469,-0.6880340452645011,-1.0666335166212106,-0.157583269805723,-1.3636619238461205,-0.04124496914386258,-0.33561939176008954,-0.8205794758615994,-0.41466527122308605,-0.21512573532937576,0.4384275778232123,-0.5169594496971212,0.4509868917889144,-0.5223602458272776
