Date,Rank,Title,Artist,Featured_artists,Source
2025-11-11,79,KHÓC BLÓCK,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-11,80,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",APPLE_MUSIC
2025-11-11,82,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-11-11,83,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",APPLE_MUSIC
2025-11-11,84,vết thương,Fishy,,APPLE_MUSIC
2025-11-11,87,Mùa Mưa Ấy,Vũ.,,APPLE_MUSIC
2025-11-11,88,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-11-11,89,Feel At Home,B Ray,,APPLE_MUSIC
2025-11-11,90,HÃY NÓI ANH SAI RỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-11,92,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-11-11,93,Missing You,Phương Ly,,APPLE_MUSIC
2025-11-11,94,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-11-11,95,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-11-11,97,Chúng Ta Của Hiện Tại,Sơn Tùng M-TP,,APPLE_MUSIC
2025-11-11,98,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-11-11,99,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-11-11,100,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-11-12,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-11-12,2,Em,Binz,,APPLE_MUSIC
2025-11-12,3,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-11-12,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-11-12,5,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,6,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-11-12,7,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-11-12,8,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-11-12,9,Kho Báu,STRONG,Rhymastic,APPLE_MUSIC
2025-11-12,10,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-11-12,11,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-11-12,12,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-11-12,13,Quá Muộn,MIN,,APPLE_MUSIC
2025-11-12,14,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-11-12,15,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-11-12,16,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-11-12,17,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-11-12,18,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-11-12,19,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-11-12,20,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-11-12,21,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-11-12,22,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-11-12,23,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-11-12,24,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-11-12,25,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-11-12,26,Love Game,Low G,tlinh,APPLE_MUSIC
2025-11-12,27,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,28,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-11-12,29,giá như,SOOBIN,,APPLE_MUSIC
2025-11-12,30,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-11-12,31,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-11-12,32,HIỆN THỰC PHŨ PHÀNG,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,33,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-11-12,34,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-11-12,35,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-11-12,37,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-11-12,38,CỜ NGƯỜI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,39,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-11-12,40,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-11-12,41,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-11-12,42,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-11-12,43,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-11-12,44,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-11-12,46,LOSER,MIN,Chillies,APPLE_MUSIC
2025-11-12,47,TÂM SỰ VỚI ĐÊM MỘT MÌNH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,48,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-11-12,49,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-11-12,50,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-11-12,51,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-11-12,52,"(từng là) Boyfriend, Girlfriend",MIN,,APPLE_MUSIC
2025-11-12,53,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-11-12,54,LINH CẢM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,55,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-11-12,56,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-11-12,57,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-11-12,59,Chăm Hoa,MONO,,APPLE_MUSIC
2025-11-12,61,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-11-12,62,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-11-12,64,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-11-12,65,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-11-12,67,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,68,ĐIỀU EM KHÔNG MUỐN,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,69,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-11-12,70,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-11-12,71,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-11-12,72,Điều Em Khó Nói,MIN,,APPLE_MUSIC
2025-11-12,74,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",APPLE_MUSIC
2025-11-12,75,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-11-12,76,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-11-12,78,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-11-12,79,KHÓC BLÓCK,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,80,vết thương,Fishy,,APPLE_MUSIC
2025-11-12,82,Feel At Home,B Ray,,APPLE_MUSIC
2025-11-12,83,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-11-12,84,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",APPLE_MUSIC
2025-11-12,85,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-11-12,87,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-11-12,88,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-11-12,89,Mùa Mưa Ấy,Vũ.,,APPLE_MUSIC
2025-11-12,90,HÃY NÓI ANH SAI RỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-12,93,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-11-12,94,Missing You,Phương Ly,,APPLE_MUSIC
2025-11-12,95,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-11-12,96,Tình Nhân Ơi,Orange,Binz,APPLE_MUSIC
2025-11-12,98,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-11-12,99,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",APPLE_MUSIC
2025-11-12,100,Chuyện Đôi Ta,Emcee L (Da LAB),Muộii (Starry Night),APPLE_MUSIC
2025-11-13,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-11-13,2,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-11-13,3,Em,Binz,,APPLE_MUSIC
2025-11-13,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-11-13,5,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,6,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-11-13,7,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-11-13,8,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-11-13,9,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-11-13,10,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-11-13,11,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-11-13,12,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-11-13,13,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-11-13,14,Quá Muộn,MIN,,APPLE_MUSIC
2025-11-13,15,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-11-13,16,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-11-13,17,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-11-13,18,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-11-13,19,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-11-13,20,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-11-13,21,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-11-13,22,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-11-13,23,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-11-13,24,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-11-13,25,Love Game,Low G,tlinh,APPLE_MUSIC
2025-11-13,26,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-11-13,27,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-11-13,28,giá như,SOOBIN,,APPLE_MUSIC
2025-11-13,29,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,30,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-11-13,31,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-11-13,32,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-11-13,33,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-11-13,34,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-11-13,35,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-11-13,37,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-11-13,38,HIỆN THỰC PHŨ PHÀNG,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,39,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-11-13,40,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-11-13,41,CỜ NGƯỜI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,43,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-11-13,44,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-11-13,45,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-11-13,46,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-11-13,47,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-11-13,48,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-11-13,49,LOSER,MIN,Chillies,APPLE_MUSIC
2025-11-13,50,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-11-13,51,TÂM SỰ VỚI ĐÊM MỘT MÌNH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,52,"(từng là) Boyfriend, Girlfriend",MIN,,APPLE_MUSIC
2025-11-13,53,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-11-13,54,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-11-13,55,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-11-13,56,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-11-13,58,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-11-13,60,LINH CẢM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,61,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-11-13,63,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-11-13,64,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-11-13,66,Ước anh nhiều nỗi buồn,Charmy Pham,,APPLE_MUSIC
2025-11-13,67,Chăm Hoa,MONO,,APPLE_MUSIC
2025-11-13,68,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-11-13,69,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-11-13,70,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-11-13,71,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-11-13,73,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-11-13,74,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",APPLE_MUSIC
2025-11-13,76,ĐIỀU EM KHÔNG MUỐN,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,78,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,79,Feel At Home,B Ray,,APPLE_MUSIC
2025-11-13,80,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-11-13,81,Điều Em Khó Nói,MIN,,APPLE_MUSIC
2025-11-13,82,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-11-13,83,vết thương,Fishy,,APPLE_MUSIC
2025-11-13,84,Mùa Mưa Ấy,Vũ.,,APPLE_MUSIC
2025-11-13,85,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-11-13,87,KHÓC BLÓCK,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,88,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",APPLE_MUSIC
2025-11-13,89,Tình Nhân Ơi,Orange,Binz,APPLE_MUSIC
2025-11-13,91,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-11-13,92,Missing You,Phương Ly,,APPLE_MUSIC
2025-11-13,93,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-11-13,94,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",APPLE_MUSIC
2025-11-13,97,HÃY NÓI ANH SAI RỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-13,98,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-11-13,99,Chuyện Đôi Ta),Emcee L Da LAB,Muộii (Starry Night,APPLE_MUSIC
2025-11-13,100,The Playah (Special Performance),SOOBIN,,APPLE_MUSIC
2025-11-14,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-11-14,2,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-11-14,3,Em,Binz,,APPLE_MUSIC
2025-11-14,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-11-14,5,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-11-14,6,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,7,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-11-14,8,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-11-14,9,Quá Muộn,MIN,,APPLE_MUSIC
2025-11-14,10,KHÔNG ĐAU NỮA RỒI,EM XINH SAY HI,"Orange, Châu Bùi, Mỹ Mỹ, Pháp Kiều, 52Hz",APPLE_MUSIC
2025-11-14,11,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
2025-11-14,12,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-11-14,13,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,ANH TRAI SAY HI,"Vũ Cát Tường, Karik, Negav, Ngô Kiến Huy, Jey B",APPLE_MUSIC
2025-11-14,14,Kho Báu,STRONG,"Rhymastic, Rhymastic",APPLE_MUSIC
2025-11-14,15,Mất Kết Nối,Dương Domic,,APPLE_MUSIC
2025-11-14,16,NGƯỜI ĐẦU TIÊN,Juky San,,APPLE_MUSIC
2025-11-14,17,Vùng An Toàn,B Ray,V#,APPLE_MUSIC
2025-11-14,18,Có Em Là Nhà,MIN,,APPLE_MUSIC
2025-11-14,19,Không Thể Say,HIEUTHUHAI,,APPLE_MUSIC
2025-11-14,20,ĐOẠN KỊCH CÂM,ANH TRAI SAY HI,"CONGB, Negav, B Ray, CODYNAMVO, Phạm Đình Thái Ngân, Mỹ Mỹ",APPLE_MUSIC
2025-11-14,21,DANCING IN THE DARK,SOOBIN,,APPLE_MUSIC
2025-11-14,22,Phép Màu [Đàn Cá Gỗ Original Soundtrack],MAYDAYs,Minh Tốc & Lam,APPLE_MUSIC
2025-11-14,23,Anh Nhớ Ra,Vũ.,TRANG,APPLE_MUSIC
2025-11-14,24,Đừng Làm Trái Tim Anh Đau,Sơn Tùng M-TP,,APPLE_MUSIC
2025-11-14,25,Bình Yên,Vũ.,Binz,APPLE_MUSIC
2025-11-14,26,Tháng Năm,SOOBIN,,APPLE_MUSIC
2025-11-14,28,giá như,SOOBIN,,APPLE_MUSIC
2025-11-14,29,Hà Nội,Obito,"Shiki, VSTRA",APPLE_MUSIC
2025-11-14,30,phải viết bao nhiêu bản tình ca,MIN,,APPLE_MUSIC
2025-11-14,31,HIỆN THỰC PHŨ PHÀNG,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,32,Love Game,Low G,tlinh,APPLE_MUSIC
2025-11-14,33,ƯỚC ANH TAN NÁT CON TIM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,34,Anh Đã Không Biết Cách Yêu Em,Quang Đăng Trần,,APPLE_MUSIC
2025-11-14,35,Nếu Những Tiếc Nuối,Vũ.,,APPLE_MUSIC
2025-11-14,36,PHÓNG ZÌN ZÌN,tlinh,Low G,APPLE_MUSIC
2025-11-14,37,Không Thời Gian,Dương Domic,,APPLE_MUSIC
2025-11-14,38,đưa em về nhàa,GREY D,Chillies,APPLE_MUSIC
2025-11-14,39,Có Đôi Điều,Shiki,,APPLE_MUSIC
2025-11-14,40,NOLOVENOLIFE,HIEUTHUHAI,,APPLE_MUSIC
2025-11-14,41,CỜ NGƯỜI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,42,Panorama,Richie D. ICY,Obito,APPLE_MUSIC
2025-11-14,43,nếu lúc đó,tlinh,2pillz,APPLE_MUSIC
2025-11-14,44,Thanh Xuân,Da LAB,,APPLE_MUSIC
2025-11-14,46,LOSER,MIN,Chillies,APPLE_MUSIC
2025-11-14,47,Pin Dự Phòng,Dương Domic,Lou Hoàng,APPLE_MUSIC
2025-11-14,48,Còn Gì Đẹp Hơn (Mưa Đỏ Original Soundtrack),Nguyễn Hùng,,APPLE_MUSIC
2025-11-14,49,Ngày Này Năm Ấy,Viet Anh,,APPLE_MUSIC
2025-11-14,50,Lạ Lùng,Vũ.,,APPLE_MUSIC
2025-11-14,51,vaicaunoicokhiennguoithaydoi,GREY D,tlinh,APPLE_MUSIC
2025-11-14,52,Anh Đã Quen Với Cô Đơn,SOOBIN,,APPLE_MUSIC
2025-11-14,53,"(từng là) Boyfriend, Girlfriend",MIN,,APPLE_MUSIC
2025-11-14,54,TÂM SỰ VỚI ĐÊM MỘT MÌNH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,55,Yêu 5,Rhymastic,,APPLE_MUSIC
2025-11-14,56,Ước anh nhiều nỗi buồn,Charmy Pham,,APPLE_MUSIC
2025-11-14,58,Nàng Thơ,Hoàng Dũng,,APPLE_MUSIC
2025-11-14,59,Wrong Times,Puppy,Dangrangto,APPLE_MUSIC
2025-11-14,60,LINH CẢM,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,61,Bước Qua Mùa Cô Đơn,Vũ.,,APPLE_MUSIC
2025-11-14,62,Đoạn Kết Mới,Hoàng Dũng,,APPLE_MUSIC
2025-11-14,64,HƠN LÀ BẠN,ANH TRAI SAY HI,"Ngô Kiến Huy, Vũ Cát Tường, Karik, VƯƠNG BÌNH, Sơn.K, MIN",APPLE_MUSIC
2025-11-14,67,Thằng Điên,JustaTee,Phương Ly,APPLE_MUSIC
2025-11-14,68,Những Lời Hứa Bỏ Quên,Vũ.,Dear Jane,APPLE_MUSIC
2025-11-14,69,Đánh Đổi,Obito,"Shiki, RPT MCK",APPLE_MUSIC
2025-11-14,70,Từng Quen,Wren Evans,itsnk,APPLE_MUSIC
2025-11-14,72,Giữ Anh Cho Ngày Hôm Qua,Hoàng Dũng,"Rhymastic, LELAREC",APPLE_MUSIC
2025-11-14,73,1000 Ánh Mắt,Shiki,Obito,APPLE_MUSIC
2025-11-14,74,GÃ SĂN CÁ,EM XINH SAY HI,"Lâm Bảo Ngọc, Quỳnh Anh Shyn, MAIQUINN, Saabirose, Quang Hùng MasterD",APPLE_MUSIC
2025-11-14,76,Giờ Thì,buitruonglinh,,APPLE_MUSIC
2025-11-14,77,vết thương,Fishy,,APPLE_MUSIC
2025-11-14,79,ĐIỀU EM KHÔNG MUỐN,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,80,ÁM ẢNH VỀ ANH,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-14,81,Chăm Hoa,MONO,,APPLE_MUSIC
2025-11-14,82,Điều Em Khó Nói,MIN,,APPLE_MUSIC
2025-11-14,83,Exit Sign,HIEUTHUHAI,marzuz,APPLE_MUSIC
2025-11-14,84,Feel At Home,B Ray,,APPLE_MUSIC
2025-11-14,85,Past Won't Leave My Bed,Joji,,APPLE_MUSIC
2025-11-14,87,Mùa Mưa Ấy,Vũ.,,APPLE_MUSIC
2025-11-14,88,dự báo thời tiết hôm nay mưa,GREY D,,APPLE_MUSIC
2025-11-14,89,Nước Mắt Cá Sấu,HIEUTHUHAI,,APPLE_MUSIC
2025-11-14,90,Vài Lần Đón Đưa,SOOBIN,SpaceSpeakers,APPLE_MUSIC
2025-11-14,91,Chằn Tinh,LYHAN,,APPLE_MUSIC
2025-11-14,92,Chìm Sâu,RPT MCK,Trung Trần,APPLE_MUSIC
2025-11-14,93,Tình Nhân Ơi,Orange,Binz,APPLE_MUSIC
2025-11-14,94,NGƯỜI YÊU CHƯA SINH RA,ANH TRAI SAY HI,"Ogenus, BigDaddy, Phúc Du, HUSTLANG Robber, Dillan Hoàng Phan",APPLE_MUSIC
2025-11-14,95,Anh Đã Ổn Hơn,RPT MCK,,APPLE_MUSIC
2025-11-14,96,Missing You,Phương Ly,,APPLE_MUSIC
2025-11-14,97,Chuyện Đôi Ta),Emcee L Da LAB,Muộii (Starry Night,APPLE_MUSIC
2025-11-14,98,Ngày Đầu Tiên,Đức Phúc,,APPLE_MUSIC
2025-11-14,99,để tôi ôm em bằng giai điệu này,Kai Đinh,"GREY D, MIN",APPLE_MUSIC
2025-11-15,1,chẳng phải tình đầu sao đau đến thế,MIN,"Dangrangto, antransax",APPLE_MUSIC
2025-11-15,2,SỚM MUỘN THÌ,ANH TRAI SAY HI,"Hustlang Robber, Nhâm Phương Nam, Mason nguyen, Jaysonlei, Khoi Vu, LAMOON",APPLE_MUSIC
2025-11-15,3,Em,Binz,,APPLE_MUSIC
2025-11-15,4,In Love,Low G,JustaTee,APPLE_MUSIC
2025-11-15,5,Không Buông,Hngle,Ari,APPLE_MUSIC
2025-11-15,6,ANH LÀ THẰNG TỒI,Phùng Khánh Linh,,APPLE_MUSIC
2025-11-15,7,Chế Độ Im Lặng,MIN,,APPLE_MUSIC
2025-11-15,8,Mục Hạ Vô Nhân,SOOBIN,"Huỳnh Tú, Binz",APPLE_MUSIC
2025-11-15,9,Quá Muộn,MIN,,APPLE_MUSIC
2025-11-15,10,Người Đầu Tiên,Juky San,buitruonglinh,APPLE_MUSIC
2025-11-15,11,EM ĐAU,Phùng Khánh Linh,Thành Luke,APPLE_MUSIC
